"","1","2","3","4","5","6","7","8","9","10","11","12"
"滴血",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"滾出去",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"滿官",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"滿座",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"滿頭",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"漏嗎",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"漫",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"漸合",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"漸行",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"漸近",0,0,0,0,0,0,0,0.000183621006243114,0,0.000240413511239332,0.00016826518593303,0
"漸遠",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"潛行",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"澄塘",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"濃",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"濃重",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"濃須",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"濟南",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"濫殺無辜",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"濫竽",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"火候",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"火候未到",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"火熾",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"火起",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"炎陽",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"炕",0,0,0,0,0,0,0,0.000734484024972457,0,0.000240413511239332,0,0.000235349493998588
"炯炯",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"為師",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"為然",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"烏金",0,0,0,0,0,0,0,0.000987411632589375,0,0,0,0
"無常鬼",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"無意間",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"無極",0,0,0,0,0,0,0,0.000987411632589375,0,0,0,0
"無聲",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"無錫",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"焦三哥",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"焦三爺",0,0,0,0,0,0,0,0.00296223489776812,0,0,0,0
"焦文期",0,0,0,0,0,0,0,0.013165488434525,0,0,0,0
"焦文麼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"然汝有",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"照射",0,0,0,0,0,0,0,0.000237326707741568,0,0.000310729955610188,0,0
"照見",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"照面",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"熟人",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"熟悉",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"熱水",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"燈下",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"燈火",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"燎天",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"燕子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"燕尾",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"爬起來",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"爭轉",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"爺醒",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"牆外",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"牛羊",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"特旨",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"犬吠",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"犯不上",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"狂喊",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"狗吃屎",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"狼狽相",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"猛削",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"猛向",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"猜錯",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"玄功拳",0,0,0,0,0,0,0,0.000987411632589375,0,0,0,0
"率眾",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"王氏",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"王維揚",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"王老爺子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"玩罷",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"珍寶",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"珍重",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"珠子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"珠淚",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"現今",0,0,0,0,0,0,0,0.000183621006243114,0.000247770069375619,0,0,0.000706048481995764
"理睬",0,0,0,0,0,0,0,0.000183621006243114,0.000247770069375619,0.000240413511239332,0,0
"琵",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"琵琶",0,0,0,0,0,0,0,0.00526619537381,0,0,0,0
"瑩然",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"瓦片",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"瓦解冰消",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"甘肅",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"生地",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"生就",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"生根",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"生疑",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"用功",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"用吧",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"用布",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"用手",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"用紙",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"用足",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"用過",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"甩出",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"申牌",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"男裝",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"留上",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"留書",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"留書作",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"略偏",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"異樣",0,0,0,0,0,0,0,0.000183621006243114,0.000247770069375619,0.000240413511239332,0,0
"當堂",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"當場",0,0,0,0,0,0,0,0.000474653415483135,0,0,0.000217479597906878,0
"疏虞",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"疑慮",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"疾探",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"疾退",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"疾風",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"病",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"病容",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000434959195813757,0
"瘦子",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"瘦小",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"瘦鬼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"發呆",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"發招",0,0,0,0,0,0,0,0.000474653415483135,0,0,0.000434959195813757,0
"發黑",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"白光閃",0,0,0,0,0,0,0,0.000145516204620011,0,0.000190523199990522,0.000133347004940363,0.00018651006127573
"白天黑夜",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"白無常",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"白膩",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"白饒",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"白龍劍",0,0,0,0,0,0,0,0.00329137210863125,0,0,0,0
"百忙中",0,0,0,0,0,0,0,0.000183621006243114,0,0.000240413511239332,0.00016826518593303,0
"百戰",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"百斤",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"百餘斤",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"皇上",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.0012167392331001
"皓",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"皮笑肉不笑",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"盛暑",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"盟弟",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"盡往",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"盡心竭力",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"盡量",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"監視",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"盤膝",0,0,0,0,0,0,0,0.000474653415483135,0,0,0.000217479597906878,0
"盤馬彎弓",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"目一翻",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"直上",0,0,0,0,0,0,0,0.000474653415483135,0,0,0.000217479597906878,0
"直切",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"直奔",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000434959195813757,0
"直截",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"直望",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"直竄",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"直跌",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"直闖",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"直隸",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"相仿",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"相得",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"相授",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"相推",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"相望",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"相生相剋",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"相當",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"相碰",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"相處",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"盾牌",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"眉",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"眉毛",0,0,0,0,0,0,0,0.000183621006243114,0.000495540138751239,0,0.000336530371866061,0
"看不出來",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"看不清",0,0,0,0,0,0,0,0.000237326707741568,0,0.000621459911220376,0,0
"看不清楚",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"看待",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"看情形",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"看樣子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"看清楚",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"真傳",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"真名",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"真想",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"真有",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"真準",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"眨眼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"眸子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"眼前一亮",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"眼看",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"眾多",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"眾鏢頭",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"睜眼",0,0,0,0,0,0,0,0.000183621006243114,0.000495540138751239,0.000240413511239332,0,0
"督辦",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"知有",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"短不",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"短刀",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"短鬚",0,0,0,0,0,0,0,0.000237326707741568,0,0.000310729955610188,0,0
"矮者",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"矮足",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"矯健",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"砸將",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"砸死",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"硬功夫",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"硬奪",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"碑",0,0,0,0,0,0,0,0.000367242012486228,0.000247770069375619,0,0.00016826518593303,0
"碰痛",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"碰頭",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"磨著",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"礙於面子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"祈禱",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"神刀駱",0,0,0,0,0,0,0,0.00164568605431562,0,0,0,0
"神如秋蕙",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"神聖",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"福慧雙修",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"禮節",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"禮貌",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"秀美",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"私",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"秘",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"秘幫",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"移眼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"稀奇",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"稍後",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"稍慢",0,0,0,0,0,0,0,0.000237326707741568,0,0.000310729955610188,0,0
"稍縱即逝",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"稱得上",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"稼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"穩步",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"穩神定",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"空削",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"空擋",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"空砍",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"空隙",0,0,0,0,0,0,0,0.000183621006243114,0.000247770069375619,0.000240413511239332,0,0
"突出",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"突發",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"窗下",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"窗中",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"窗內",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"窗戶",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"窗格子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"窯姐兒",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"窺探",0,0,0,0,0,0,0,0.000734484024972457,0,0.000240413511239332,0,0.000706048481995764
"立斷",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"立雪之心",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"竟中",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"竟無一人",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"竟爾迭",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"童兆和",0,0,0,0,0,0,0,0.0141529000671144,0,0,0,0
"童大爺",0,0,0,0,0,0,0,0.00164568605431562,0,0,0,0
"竹竿",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"笑著",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"第一個",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"第五",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"答理",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"算來",0,0,0,0,0,0,0,0.000183621006243114,0.000495540138751239,0,0.00016826518593303,0
"算起",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"管上",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"節制",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"篇話",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"簡陋",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"籠罩",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"粗嗓子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"粗聲",0,0,0,0,0,0,0,0.000474653415483135,0,0,0,0.000304184808275024
"粗話",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"精圓",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"精明強幹",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"精湛",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000652438793720635,0
"精純",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"精鋼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"精鐵",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"紀念",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"紅包",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"紅布",0,0,0,0,0,0,0,0.00230396047604187,0,0,0,0
"紅撲撲",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"紅花",0,0,0,0,0,0,0,0.00403455403160665,0,0.000310729955610188,0,0
"紙條",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"紛飛",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"細如",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"結結實實",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"絕塵而去",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"絕詣",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"給人奪",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"給人點",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"給搶",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"給釘",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"給餵",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"統轄",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"經書",0,0,0,0,0,0,0,0.000474653415483135,0,0,0.00152235718534815,0
"經驗不足",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"維",0,0,0,0,0,0,0,0.0013165488434525,0,0,0,0
"綻",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"綿綿",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"緊似",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"緊隨",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"線索",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"緣份",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"緣盡",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"緩手",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"練武場",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"練氣",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"練眼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"練起",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"縱出",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"縱步",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"縱目四望",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"縱馬而過",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"縱騎",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"總兵",0,0,0,0,0,0,0,0.000711980123224703,0,0,0,0.000608369616550049
"總鏢頭麼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"繁複",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"繃帶",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"纏來",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"纏好",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"纏滿",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"羅信",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"羅信見",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"美人",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"羽",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"翠",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"翠綠",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"翻過",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"耀眼",0,0,0,0,0,0,0,0.000183621006243114,0,0.000240413511239332,0,0.000235349493998588
"老先生",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000434959195813757,0
"老友",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"老婆",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"老師",0,0,0,0,0,0,0,0.00450920744708979,0,0,0,0.000912554424825073
"老童",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"老糊塗",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"老罵",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"而愚",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"而端",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"而虜",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"耍",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"耗去",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"耳",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"聖地",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"聖書",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"聖物",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"聖經",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"聞世章",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"聲中",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"聲色俱厲",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"聽不出",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"聽來",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"聽懂",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"肉球",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"肥大",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"肩劃",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"肯不肯",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"背著",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"背轉",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"胖子",0,0,0,0,0,0,0,0.000550863018729343,0,0.000240413511239332,0,0.000235349493998588
"胞兄",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"胡哨",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"能成",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"脫出",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"脫此",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"腋擊",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"腕",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"腦後",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"腦後風生",0,0,0,0,0,0,0,0.000474653415483135,0,0,0,0.000304184808275024
"腫",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"腰勒",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"腳動",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"腹中",0,0,0,0,0,0,0,0.000237326707741568,0,0.000932189866830565,0,0
"膀子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"臨近",0,0,0,0,0,0,0,0.000183621006243114,0,0.000240413511239332,0,0.000235349493998588
"自下而上",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"自前",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"自平",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"自得",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"自怨自艾",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"自身",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"至今",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"致命",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"與己無關",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"興猶未盡",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"舉劍下",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"舉吳",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"舉火",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
